start,end,interval,speaker,text
673.3,679.28,5.980000000000018,1.0,它在终端场里面，我们很多的城市里面，由于受到地域的限制，地形的限制或者说占地的限制。
679.28,686.26,6.980000000000018,1.0,比如说它的到达场和出发场不到一个城市的一个地方，它那个城市推送里面，把这个车先到了之后，
686.26,689.48,3.2200000000000273,1.0,先分解， 分完之后再把它穿越成总共十公里到达。
689.48,694.14,4.659999999999968,1.0,另外一个场在不在减减下来，所以这样的来说它效率很低。
694.14,701.52,7.3799999999999955,1.0,所以很多的我们的那个快递企业，他就要把它整合，另外找块地把这个两个厂合在一起，有的厂说人力不够很分散，
701.52,710.35,8.830000000000041,1.0,然后多次作业导致时间很长，它运输大家看去公路运输都一样啊，是吧？ 一天呃一个小时跑六十公里啊，
710.35,714.77,4.419999999999959,1.0,标配是吧？ 在高速公路情况下，平均的速度按六十公里的设计是吧？
714.77,721.31,6.539999999999964,1.0,它这个过个六个小时是吧，这个可可可以乘乘个个十十百六十公里可以以跑了是吧？
721.31,730.01,8.700000000000045,1.0,如果一天下来，你想想十个小时跑了六百公里了，对不对？ 我们的中转场，如果有些原来我们脑袋这种方式自动时间很长一放，
730.01,732.13,2.1200000000000045,1.0,然后两个人作业是吧？
732.13,741.1,8.970000000000027,1.0,中间在中间在在在在城市交通，在受舍干扰， 然后再堵着车，在在在城里面十个小时可以出去都有一个问题。
741.1,748.19,7.090000000000032,1.0,所以他在企业的尤其在面临的这种非垄断企业的激烈竞争的时候，他就要想办法去改进这种服务啊。
748.19,751.85,3.659999999999968,1.0,所以都西样啊都要，所以我们一定要关注这个事情，为什么关注这个事情呢？
751.85,759.79,7.939999999999941,1.0,就是我们在场站里面发现过去我们多项衔接的这种车站里面，比如说像风隙原来没有交换场是吧？
759.79,765.29,5.5,1.0,他在检直的时候很麻烦，很多地态场。 原来刚开始没有很多芯片引流的时候很简单是吧？
765.29,767.99,2.7000000000000455,1.0,我就双向的没有交换，交换就是二次。
767.99,771.97,3.980000000000018,1.0,那么为了改进他有的地方呢，就预留了交换场，他的作业效率很强。
771.97,775.97,4.0,1.0,所以我们在作业题里面有一这么一个就是看看交换场的这个座位。
775.97,778.27,2.2999999999999545,1.0,这个地方呢上课没有讲，但是大家去看一下，
778.27,790.0,11.730000000000018,1.0,就是我们在所有的就我们的像以前洪庆天老师他们编的那些书里面都有这个不同类型的车站的中转作业的它的车厂的一个流线。
790.0,793.8,3.799999999999954,1.0,那么我们在做所有产品设计过程中，这个流线设计都是我们重要的。
793.8,796.82,3.0200000000000955,1.0,比如说我们在城建铁路做的快运班列是吧？
796.82,805.91,9.089999999999918,1.0,零散运输的快运的改变的时候啊，这个过程过程中就是对零散在车站作业的这个流程做了一个摘找啊。
805.91,812.59,6.680000000000064,1.0,今天我们在讲集端化运输，在讲快捷运输，也是在做这个流程代法，也是在做它的流线，包括货流流线、 车流流线是吧？
812.59,824.4,11.809999999999945,1.0,都是要关注这个事情啊，所以呃流线设计不单是我们原来讲在印度讲客流啊流线，货流流线这里面讲的是车辆流个流线啊一回事儿啊。
824.4,834.04,9.639999999999986,1.0,那么呃第四个问题呢，关于货运作业，车货运作业的问题啊，我们有一个叫一次货运作业和双重货运作业，它的区别在于什么？
834.04,837.02,2.980000000000018,1.0,在于一次货运作业只是装货的卸。
837.02,843.56,6.539999999999964,1.0,是啊， 这种情况大量存在，就是我们装卸分离，就是说装车点铁路，它不一定是卸车的一个点，
843.56,846.8,3.240000000000009,1.0,不叫城市啊， 城市里面可能你又装有卸队友是吧？
846.8,854.58,7.780000000000086,1.0,如果在煤矿它就装是吧，只有空车反空回去，到了矿呃， 到了那个电厂，它可能就是卸是吧？
854.58,863.04,8.459999999999923,1.0,它尽望不再产生出一些其他的一个装装车的地方啊，所以它这个地方它经常是不均衡的啊，所以我们经常要进用车辆的重新二次调配啊，
863.04,872.44,9.400000000000091,1.0,这个调配过程中就是一个利益分割和利益的重新获取过程啊，所以往往我们要用运输组织枪制手段来把控这些调配的可实现啊，
872.44,875.44,3.0,1.0,所以这是上节课我们的内容。
875.44,877.94,2.5,1.0,那么今天呢我们要讲吊车作业是吧？
877.94,881.52,3.5799999999999272,1.0,呃， 先聊到科研来说，这第一个要树立起一个概念。
881.52,884.46,2.9400000000000546,1.0,我这个经常啊我现在带研究生是吧？
884.46,894.77,10.309999999999945,1.0,经常我们有这个高铁专业的研究生，就是我们本校的这高铁专业学生呢，一旦坐到我们车，坐到咱们铁路这块儿，非高铁的这块的时候，
894.77,905.52,10.75,1.0,这么多年了， 因为都读到博士了，就是始终一看他写的文字就是外行，就是来来我讲我们我们的知识，别人讲三个层面嘛。
905.52,910.52,5.0,1.0,第一个叫经营运动，就是叫通识。 什么叫通识就是常识是吧？
910.52,916.82,6.300000000000068,1.0,比如说我们搞道路交通的人，很多常识和通识都不用管啊，就是他就是这个常识就能拿来就可以搞专业问题了。
916.82,919.32,2.5,1.0,因为大家用那些词都一样的。
919.32,925.18,5.8599999999999,1.0,但是搞铁路运输来说呢，它首先第一个要从我们学专业课，包括啊这个铁路行政组织是吧？
925.18,930.34,5.160000000000082,1.0,包括战场， 包括等等，它叫首先是有一个从常识，就是一个普通的老百姓是吧？
930.34,936.16,5.819999999999936,1.0,就是你要变成一个什么 professional 叫专业的识专业的是靠什么呢？
936.16,939.64,3.480000000000018,1.0,就靠一些专业的词汇来来积攒。
939.64,943.7,4.060000000000059,1.0,这个东西呢是一一个 wleledge 过程，是个知识积累的过程，很麻烦， 它跟逻辑不一样。
943.7,947.36,3.659999999999968,1.0,比如说我们很多同学到大三很困惑，为什么很困惑啊？
947.36,956.66,9.299999999999955,1.0,在大二以前全从初小学、 初中、 高中大学的一二年级都是逻辑，就逻辑是吧？ 讲那个数理推理啊，这个公式推倒出去，
956.66,959.52,2.8600000000000136,1.0,到了三年级之后，突然被那个 knowledge 是吧？
959.52,965.06,5.539999999999964,1.0,讲知识了很多学的特别好的同学就头痛，因为他有记忆很多东西是吧？
965.06,969.72,4.660000000000082,1.0,这个 knowledge 本身有一些学习方法，但是我们呢现在也没跟大家讲这个知识怎么去学是吧？
969.72,975.2,5.480000000000018,1.0,那以大家都是在这边去了解这个事儿，怎么回事啊？ 就 knowledge 这个 knowledge 里面，
975.2,979.6,4.399999999999977,1.0,其中第一个东西就是一些 professional 的概念，就专业性概念。
979.6,987.84,8.240000000000009,1.0,那么这里面我们今天要讲两个概念，就跟调师学关系，一个掉头沟， 一个掉头沉啊，这个英文呃， 这个名字听起来很很奇怪啊，
987.84,996.22,8.379999999999995,1.0,吊落钩我们就可以叫这个钩啊，像是就是说白了就是连挂钩 copy 啊和 d copy 这种连挂钩是吧？
996.22,1002.26,6.039999999999964,1.0,但是呢我们把它叫做，因为这个要做这个吊车连挂不连挂，像是一个脆竹，一个移动的问题。
1002.26,1007.62,5.360000000000014,1.0,吊落层呢是一个距离有关系的，但是我们又不说它是叫箱体什么 distance 是吧？
1007.62,1009.64,2.019999999999982,1.0,它不是意思， 它是个移动过程是吧？
1009.64,1018.5,8.860000000000014,1.0,我了一个箱体 movement 啊，用这么一个成度，就是吊车的移动，因为替代吊落层，所以有两个概念，它它的概念是什么？
1018.5,1022.61,4.110000000000014,1.0,我们上课一会儿讲啊，这第一个， 那么第二个讲什么呢？
1022.61,1032.25,9.639999999999986,1.0,就是讲呃吊车作业方法，这个吊车作业方法，我们是在所有吊车里面有两类方法，一律是平面吊车，是大量失材的。
1032.25,1041.15,8.900000000000091,1.0,就说呃在过去啊就是在重力吊车会出现一些，基本上停都是平力，吊车效率非常低啊，就是铁构的优势在于什么呢？
1041.15,1046.5,5.349999999999909,1.0,它出现了， 第二个就是重力吊车，就是驼峰吊车作业。
1046.5,1054.1,7.599999999999909,1.0,那么这个是一个在呃在上个世纪发生一个对铁路生产效率发生重大影响的一个革命性的一个变革。
1054.1,1058.42,4.320000000000164,1.0,这个原理非常简单啊，原理非常简单，就利用作品。 因为为什么呢？
1058.42,1067.22,8.799999999999955,1.0,我们一会要要讲，就是就是你你怎么来省成本和提高效率的问题，它利用了一个坡往下滚的方式，
1067.22,1075.58,8.3599999999999,1.0,而不是用吊机带的去做的事情方式来节省能量，提高效率。 啊，这个是一项对今天我们的铁路运输组织的改革，
1075.58,1077.02,1.4400000000000546,1.0,真的在发挥非常大的作用。
1077.02,1083.1,6.079999999999927,1.0,一会儿我大概跟大家讲讲这个为什么现在在铁路的改革和发展过程中，像这块为什么做的很重要啊？
1083.1,1090.02,6.920000000000073,1.0,好了， 这是我们今天的主要内容啊，就是包括怎么去测算它的一个能力，就吊车的一个作业怎么去干。
1090.02,1094.49,4.470000000000027,1.0,然后它的能力问题啊，就是呃今天我们要讲的主要内容啊。
1094.49,1103.43,8.940000000000055,1.0,好了， 那么首先我们看看第一个就是概述，我讲讲吊车是干嘛的，是吧？ 我们大致理解一下什么叫相对 obreace 啊，
1103.43,1106.41,2.980000000000018,1.0,就是我讲两大作业，一个是行车作业，一个吊车座业是吧？
1106.41,1112.46,6.0499999999999545,1.0,整个车座业就是跟我们举行车有关，就两大作业啊，那么什么是吊车作业呢？
1112.46,1116.81,4.349999999999909,1.0,他范畴比行车要广，因为行车只有接他列车。
1116.81,1125.43,8.620000000000118,1.0,南斯兰的吊车，因为除了列车运营以外的其他所有的车辆基本上在江康移动都是吊车。
1125.43,1130.33,4.899999999999864,1.0,这话说的太广了，就说你看你生产里面有车辆移动是吧？
1130.33,1134.51,4.180000000000064,1.0,除了列车的移动是停车作业以外，其他全是调的作业。
1134.51,1136.27,1.759999999999991,1.0,但是我我们为什么要把它分呢？
1136.27,1144.83,8.559999999999945,1.0,分成了解体， 就跟你的干的活有关系，你跟你坐不了，就是把车内解体的吊车、 编组的吊车取送的吊车等等是吧？
1144.83,1147.25,2.4200000000000728,1.0,这些都是按照他的工作分项的。
1147.25,1152.37,5.119999999999891,1.0,所以你看看机十个车辆现场流动都是吊车，你想吊车的范围很大。
1152.37,1157.55,5.180000000000064,1.0,那么在实现中国自动化和我们的无人化的车辆作业过程中，最难的是吊车座椅。
1157.55,1166.94,9.3900000000001,1.0,注意啊， 我们在 CPC 现在全面控制时候控制，我们做的比较好的是列车的控制，但是吊车控制器就会容易解决。
1166.94,1171.31,4.369999999999891,1.0,因为我们 CDC 本来是做了吊车的这块，但是一直推不下去。
1171.31,1180.64,9.330000000000155,1.0,因为调车太复杂，就是我们做什么东西太复杂的时候，这个综合自动化就失灵了啊，就效率低下， 然后做的好啊，这个特别有意思啊，
1180.64,1189.48,8.839999999999918,1.0,就是说我们一直想把吊车作业给它管控起来，然后实现综合症状，但是做的都不太好啊，这个问题它不像列车列车运行里头，
1189.48,1190.84,1.3599999999999,1.0,比如说排气度是吧？
1190.84,1196.12,5.279999999999973,1.0,然后开放进度开放信号这个东西全部可以自控啊。
1196.12,1200.14,4.020000000000209,1.0,由于高铁啊货运列车也可以完全自控啊，但是就是吊车。
1200.14,1205.88,5.740000000000009,1.0,所以在一些呃我们的朴苏铁路里面，特别是有比较多吊车座椅的这种车站的时候，
1205.88,1212.28,6.399999999999864,1.0,就算他装上 CVCCVC 的这个吊车座椅仍然是交给车辆，怎么也来干， 这个人讲不下去。
1212.28,1221.48,9.200000000000045,1.0,嗯啊所以这里面挑战很大，就是我们很多人都研究做这个事情啊，就是因为它比较复杂啊，比较复杂啊， 就是那么第二个要说了，
1221.48,1222.9,1.4200000000000728,1.0,调查工作为什么重要呢？
1222.9,1228.5,5.59999999999991,1.0,就是在所有铁路的成本占用方面有两个成本，一个是列车运行成本。
1228.5,1235.7,7.2000000000000455,1.0,就果比如说列车跑的时候，他欠动力， 比如说举个例子，如说成本， 比如说我们举个典型的例子，原来我们在高铁要不要答数，
1235.7,1237.26,1.5599999999999454,1.0,就是原来是三原来三百五。
1237.26,1244.33,7.069999999999936,1.0,后来由于涌现出来之后，为了保它安全，把数降到三百一，后来一直不敢升上去啊，一直不敢升上去，不敢升上去之后呢，
1244.33,1253.39,9.060000000000173,1.0,中国球做了大量的研究，注意啊， 国家要求我们要答树啊，国家要求答数啊就是我们国内地方呢就压着不让答数。
1253.39,1258.17,4.779999999999973,1.0,但是呢又做了很多研究研究什么，其中有个不想答数的最大的理由。
1258.17,1268.49,10.319999999999936,1.0,就是因为你的速度它不是一个渐变的，它是一个就是能耗和速度度系系是一个个包，包括我们的风的阻力，它达达到一定速度之后，
1268.49,1271.67,3.1800000000000637,1.0,它的阻力它是个指数性增长的，就这个能耗会大量增长。
1271.67,1280.31,8.639999999999873,1.0,所以国内集团中始终的拿着这个三百一十到三百五的时候，这个能耗会就是说说说完了这个时间节省不重，节节省不了多少时间吧，
1280.31,1281.05,0.7400000000000091,1.0,你三百一到三步。
1281.05,1285.01,3.9600000000000364,1.0,但是我的成本支出要付出很多，这是能速的运行的。
1285.01,1288.58,3.5699999999999363,1.0,成本。 那么相对于什么很多？
1288.58,1293.95,5.370000000000118,1.0,比如举个例子，比如说我们住宅和一个普通列车也是个成本问题。
1293.95,1298.87,4.919999999999845,1.0,那么当然重宅带表人耗很多，但它产生劳动效率和价值会更高。
1298.87,1303.23,4.360000000000127,1.0,那么我们在降低成本，大家知道我们今年的呃刚刚开的财经工作会是吧？
1303.23,1310.99,7.759999999999991,1.0,提出来全社会物流要降低，其中要实现工转铁水转铁呃，那个工转水。 那么在这些过程中，为什么要转呢？
1310.99,1315.01,4.019999999999982,1.0,是因为铁路的这个能耗和成本支出是吧？
1315.01,1317.27,2.259999999999991,1.0,它要比公路要低很多啊。
1317.27,1321.05,3.7799999999999723,1.0,有的人原来说哎铁路的成本之后，不是还修铁路，还花很多钱了。
1321.05,1325.29,4.240000000000009,1.0,你想想要修修高路花的钱比铁铁路更多，它的占地更广。
1325.29,1327.73,2.4400000000000546,1.0,而且这个路面尤其是重重型型。
1327.73,1332.05,4.319999999999936,1.0,对对， 面面损损坏比说说个公路，我们告诉公路，修好国家投钱是吧？
1332.05,1336.73,4.680000000000064,1.0,那个表面上有些公路甚至可以免费，都可以国家来由纳税人买家。
1336.73,1341.13,4.400000000000091,1.0,像美国一些铁公路，它可以纳税跟买单来免费的开那成本很低。
1341.13,1344.59,3.459999999999809,1.0,所以我们很多人到美国之后，经常自驾车， 美国全国有是吧？
1344.59,1348.45,3.8600000000001273,1.0,他的东西没有沿途收费嘛，是吧？ 它是用纳税钱来做的事。
1348.45,1350.07,1.6199999999998909,1.0,但是它有一个什么问题呢？
1350.07,1357.52,7.4500000000000455,1.0,就是当你的车很重的时候，这个路本来可以管二十年，可能三五年就回省了。
1357.52,1368.46,10.940000000000055,1.0,这个成本是每一个就是这个 career，每一个这个这个这个物流公司的老板，或者是每一个呃私人私私营的这个汽车运营商，
1368.46,1373.2,4.740000000000009,1.0,这个成本不在他身上，这个成本全部是转到大学的身上一样道理。
1373.2,1382.42,9.220000000000027,1.0,因为他修那个高公路建造高速路费用和建造铁路的费用一样的，是要要有路基，什么铺铺渣什么东西。
1382.42,1390.06,7.639999999999873,1.0,那那一套的包括建高公路桥一样的这个钱只是谁买单的问题费用非常高啊，一样的道理啊。
1390.06,1398.64,8.580000000000155,1.0,所以铁路来说呢，它这个地方来说呢，我们在整个过程中就是第一个刚讲的成本问题啊，这是一大块， 就是它的运营费用。
1398.64,1404.5,5.8599999999999,1.0,第二个问题呢就是吊车费用，这是一个很大一头啊，吊车费用非常大的一头啊，
1404.5,1410.44,5.940000000000055,1.0,这个就是每天的这个吊机的来回的这个在车辆的运营移动。
1410.44,1414.16,3.7200000000000273,1.0,因为我们有大概有四千多个车辆，呃， 不括所有成本的吊机。
1414.16,1418.78,4.619999999999891,1.0,但是我们吊机数量相当多的啊，这个这上万台吊机，
1418.78,1427.0,8.220000000000027,1.0,每天它在这个吊车过程中的移动产生的这个成本实际上是占到了铁路运运成本也很大一部分啊，当然刚才罗模的这说了啊，
1427.0,1434.06,7.059999999999945,1.0,就是主要说是我说的是动态运营成本，就是它的这个这个人员的费用，就是包括私人员的这个工资费用，
1434.06,1441.32,7.259999999999991,1.0,包括它的吊车移动不合理的移动导致的这个人耗的增加，也是它的运用成分。
1441.32,1445.48,4.160000000000082,1.0,所以这一部分来说呢，我们讲 oppo ace 里面它一个很重要的原则，
1445.48,1452.88,7.400000000000091,1.0,就是在这个生产的 process 和它的每一个的 opera 里面，它都要通过优化之后来降低整个车产成本，
1452.88,1456.1,3.2199999999998,1.0,这个是一个非常不见效的事情。
1456.1,1460.87,4.769999999999982,1.0,我跟大家说一句话，就说我们所有的领导都喜欢是干大事儿是吧？
1460.87,1462.15,1.2800000000002,1.0,希欢从宏观上面干点事情。
1462.15,1469.83,7.679999999999836,1.0,但是真正的成本的节约是在你的每一个系列里面做到啊，是在你的所有运售生产的基本环境里面做到的。
1469.83,1476.99,7.160000000000082,1.0,这个地方就是大量产生的钱的地方，往往是我们耗费最大地方，因为它是积累起来的非常大的一点啊。
1476.99,1487.21,10.220000000000027,1.0,每天比如说你我举简单例子，比如说每天一辆车多调动十公里，那么我们全都按照一百万辆车来来算的话，你想想这个成本是多少啊？
1487.21,1489.21,2.0,1.0,所以他这个东西它是一个很微微的东西。
1489.21,1491.69,2.480000000000018,1.0,但是我们呢一般没人去关注这个事情。
1491.69,1496.39,4.7000000000000455,1.0,因为做这个事儿，他需要一些， 就是说白了就是说在我们的生产的细节中东西。
1496.39,1504.53,8.139999999999873,1.0,所以有时候原来我们曾经在中国呃曾经在学精细化管理的时候，学习一些发达国家一些先进的做法的时候，包括日本的一些经济化管理，
1504.53,1506.83,2.2999999999999545,1.0,精细管理的时候，都是专门讲到，就是细节决定成败。
1506.83,1516.35,9.519999999999982,1.0,原来有以前有曾经在中国的立场出现的时候，要细节这个成本就在这个 ok 的环境里面啊，所以这个地方现在往往是被人忽略的，
1516.35,1521.51,5.160000000000082,1.0,尤其你现在碰到的近视讲这个大大呃什么大手笔是吧？
1521.51,1527.4,5.8900000000001,1.0,什么那个做什么大的东西的，是吧？ 这个东西它都在这个细节上面有很大的问题。
